PlayerID,PName,Height(cm),Matches Played,Overall Win%,Top 100 Win %,Top 30 Win %,First Serve %,First Serve Win %,BPSave %,BPConv %,Aces/Match,DF/Match,Future Top 30
102887,Ramon Delgado,185.0,40,0.375,0.36666666666666664,0.0,0.6043023437823696,0.6665753974823054,0.5017667844522968,0.3727598566308244,5.95,2.7,False
102998,Jan Michael Gambill,190.0,40,0.6,0.5666666666666667,0.5714285714285714,0.5529869329784062,0.7823598326424798,0.6741071428571429,0.3816793893129771,12.275,3.675,True
103420,Michal Tabara,175.0,40,0.475,0.30434782608695654,0.14285714285714285,0.5368386713700369,0.6671982621024981,0.5661538461538461,0.43790849673202614,2.875,3.5,False
102911,Andrei Stoliarov,178.0,40,0.45,0.34615384615384615,0.2857142857142857,0.46884670485605334,0.7011745698070817,0.5691823899371069,0.35962145110410093,4.825,4.75,False
103240,Kevin Kim,180.0,40,0.425,0.34782608695652173,0.1,0.5877695171707951,0.6968731251290303,0.5410447761194029,0.3786764705882353,5.325,2.725,False
102905,Stefan Koubek,175.0,40,0.525,0.5,0.1,0.5959831285125972,0.6802137350349404,0.5370370370370371,0.4172661870503597,4.475,3.475,True
102338,Yevgeny Kafelnikov,190.0,40,0.75,0.71875,0.6363636363636364,0.5552800871592611,0.7491836798931677,0.6627450980392157,0.4481707317073171,5.875,4.0,True
102446,Andrei Medvedev,193.0,40,0.55,0.45454545454545453,0.4117647058823529,0.5717011443985789,0.6969830990151842,0.6434316353887399,0.39473684210526316,5.925,3.075,True
102563,Thomas Johansson,180.0,40,0.475,0.4666666666666667,0.45454545454545453,0.48702068884552646,0.7758375894116145,0.6308243727598566,0.42857142857142855,8.75,3.875,True
103498,Marat Safin,193.0,40,0.775,0.75,0.8,0.5195546330264222,0.7756774570399175,0.6163793103448276,0.39274924471299094,10.275,2.25,True
102271,Hicham Arazi,175.0,40,0.5,0.4411764705882353,0.3333333333333333,0.5817328624047353,0.6898974172283536,0.629757785467128,0.38870431893687707,4.9,2.475,True
103151,Mariano Zabaleta,183.0,40,0.425,0.375,0.3333333333333333,0.49748717248611846,0.7103768343184214,0.5856164383561644,0.35517241379310344,4.925,3.525,True
102450,Tim Henman,185.0,40,0.775,0.7647058823529411,0.6470588235294118,0.5412871629521991,0.7860385153467011,0.7018867924528301,0.4090909090909091,7.725,4.525,True
102783,Rainer Schuettler,180.0,40,0.45,0.4,0.16666666666666666,0.5668023494284208,0.7047029551512077,0.5818815331010453,0.4206896551724138,3.475,3.15,True
102259,Jerome Golmard,188.0,40,0.575,0.4482758620689655,0.25,0.57718104095154,0.7364924292722537,0.6118721461187214,0.3970037453183521,7.0,3.125,False
103507,Juan Carlos Ferrero,183.0,40,0.6,0.5882352941176471,0.5625,0.5833412464267566,0.6835333708814834,0.597972972972973,0.40836012861736337,3.85,4.025,True
103096,Arnaud Clement,173.0,40,0.625,0.5757575757575758,0.5789473684210527,0.5844529788273471,0.7042821779686829,0.5797101449275363,0.4195583596214511,5.95,3.0,True
103252,Alberto Martin,175.0,40,0.45,0.3103448275862069,0.2222222222222222,0.6302281197086664,0.6387308458087174,0.5224913494809689,0.40789473684210525,1.975,2.9,False
102344,Karol Kucera,188.0,40,0.5,0.41935483870967744,0.4,0.5203987990223398,0.743685063930206,0.5805369127516778,0.43478260869565216,6.325,5.5,True
102562,Jiri Novak,190.0,40,0.525,0.5294117647058824,0.4375,0.6543332257815511,0.6813783516368781,0.5698924731182796,0.3502994011976048,3.45,1.95,True
